Index,Post,Trans,Label,Type
19011,"Остатки зенитных ракет **48Н6ДМ** от **ЗРК С-400 «Триумф»**, отработавших по украинским ракетам в Грайворонском районе Белгородской области. 

Для защиты Белгорода от практически ежедневных украинских обстрелов привлекаются наиболее современные российские ЗРК с одними из самых сoвременных ракет к ним.

@milinfolive","Remnants of the surface-to-air missile **48N6DM** from the **S-400 Triumf** air defense system, used against Ukrainian rockets in the Graysivsky district of Belgorod Oblast.

To protect Belgorod from nearly daily Ukrainian attacks, the most modern Russian air defense systems, including some of the most advanced missiles, are being deployed. 

@milinfolive",No,
19012,"Ничего необычного, просто фашистские кресты на технике и автомобилях солдат киевского режима.","Nothing unusual, just fascist crosses on the equipment and vehicles of soldiers of the Kyiv regime.",No,
19013,"На кадрах — Андрей Владимирович Портак, старший лейтенант ВСУ.

Рассказал о попадании в плен, о большом количестве раненых в подразделениях ВСУ, о безуспешной попытке связаться с командованием, отправившим их на верную смерть, и о том, как российские военнослужащие теснят ВСУ на передовой.

@MilitaryCriminal","On the footage, Major Andrey Vladimirovich Portak is seen recounting his capture, the high number of wounded in his battalion, his unsuccessful attempt to contact the command that sent them to certain death, and how Russian military personnel are pushing back the Ukrainian Armed Forces at the front line.

@MilitaryCriminal",No,
19014,"🌍🇺🇦 **Поставки вооружения и военной техники стран Запада Украине **

В рамках нового пакета военной помощи на Украину будут переданы следующие типы техники и вооружения:

▪️ **Германия** 
➖1 батарея IRIS-T (пункт управления, мобильная РЛС и три пусковых установки)
➖15 35-мм ЗСУ Hepard 
➖20 пусковых установок к ПТУР Hydra-70 и 2000 ракет 
➖5 тысяч РПГ
➖24 комплекса для борьбы с БЛА 
➖1 РЛС контрбатарейной борьбы Cobra 
➖24 БЛА Vector 
➖20 беспилотных подводных аппарата 
➖12 бронированных ремонтно-эвакуационных машин (БРЭМ) Bergepanzer 
➖16 танковых мостоукладчиков Biber 
➖1 комплекс дегазации и дезактивации НЕР-70
➖10 БТР М113
➖10 боевых бронированных машин
➖200 автомобилей 
➖6 вилочных погрузчиков
➖14 низкорамных тралов НХ81 
➖2 колёсных тягача и четыре прицепа 
➖30 пулеметов MG3 для установки на БРЭМ
➖4,5 тысячи 155-мм снарядов
➖255 высокоточных 155-мм снарядов Vulcano 
➖14 тысяч 35-мм боеприпасов к ЗСУ Hepard 
➖60 тысяч 40-мм боеприпасов к гранатомётам 
➖63 тысяч полевых медицинских холодильника 
➖100 тысяч полевых аптечек

▪️**Испания** 
➖100 ПТРК Milan 
➖100 ПЗРК Stinger 
➖20 бронеавтомобилей Linche 
➖15 120-мм минометов RT F1
➖4 системы ПВО Hawk

▪️**США**
➖50 противорадиолокационных ракет HARM 
➖3 тысячи 105-мм снарядов

[**Инфографика в большом разрешении**](https://rybar.ru/piwigo/i.php?/upload/2022/10/13/20221013202224-4e26ccc6-xx.png)

[**English version **](https://rybar.ru/piwigo/upload/2022/10/13/20221013202245-a6d8e909.png)

#НАТО #оружие #США #Украина 
@rybar

*__Поддержать нас:__ `4377 7278 0407 7977`","🌍🇺🇦 **Weapon and Military Equipment Supplies to Ukraine from Western Countries**

As part of the new package of military aid to Ukraine, the following types of equipment and weapons will be delivered:

### Germany
- 1 battery of IRIS-T (control station, mobile radar, and three launchers)
- 15 35mm anti-aircraft guns (Hepard)
- 20 Hydra-70 rocket launchers and 2,000 rockets
- 5,000 anti-tank guided missiles (ATGMs)
- 24 counter-UAV systems
- 1 counter-battery radar Cobra
- 24 Vector drones
- 20 unmanned underwater vehicles
- 12 armored recovery and evacuation vehicles (AREVs) Bergepanzer
- 16 amphibious bridge-laying vehicles Biber
- 1 decontamination and demilitarization system NER-70
- 10 M113 armored personnel carriers (APCs)
- 10 combat engineering vehicles
- 200 trucks
- 6 forklifts
- 14 low-bed trailers NH81
- 2 wheeled tractors and four trailers",No,
19015,"**По Бахмутскому направлению**

Сейчас в сети часто появляется информация, что ВСУ отходят из района Артемовска.

Это не соответствует действительности.

Наоборот группировка ВСУ там усиливается в попытках сдержать штурмовые отряды ""музыкантов"", так как это пока единственный участок, где наши войска в принципе ведут активные наступательные действия. 

Более того, по разведданным, изменился и качественный состав противника. Появляется все больше элитных подразделений, которые заменяют мобилизованных на позициях. 

Бои за Артемовск идут тяжелые и ситуация отличается от того же Лисичанска, из которого ВСУшники просто отступили под натиском союзных сил.

@brussinf","**Along the Bachmut Direction**

Currently, there is often information in the network that the Ukrainian Armed Forces (ВСУ) are withdrawing from the Artemovsk area.

This does not correspond to reality.

On the contrary, the VSU group is being reinforced there in an attempt to contain the ""musician"" assault detachments, as this is currently the only sector where our troops are conducting active offensive operations.

Moreover, according to intelligence, the qualitative composition of the enemy has also changed. More elite units are appearing, replacing mobilized personnel on positions.

The battles for Artemovsk are intense, and the situation differs significantly from Lysychansk, from which the VSU forces simply retreated under the pressure of allied forces.

@brussinf",No,
19016,"«Есть возможность подзаработать и помочь ВСУ»

**Росгвардейцы пресекли деятельность пособника ВСУ в Запорожской области.

**Задержанный сообщил, что в течение нескольких месяцев 2022 года по заданию украинской разведки собирал сведения о российских войсках, об объектах гражданской инфраструктуры и обстановке в одном из населённых пунктов.

**«[ВСУ] попросили точки на карте, точки скопления войск Российской Федерации либо складов, техники, некоторых зданий, где находится комендатура», — рассказал задержанный.

**Предварительно установлено, что куратор из СБУ смог привлечь подозреваемого, пользуясь его сложным материальным положением, однако, заплатив в начале сотрудничества, в дальнейшем опирался на его страх за собственную безопасность.

Видео: пресс-служба Росгвардии

@MilitaryCriminal","""There is an opportunity to earn extra money and help the Ukrainian Security Forces (VSYU).""

**Rosgvardia officers thwarted the activities of a collaborator with VSYU in Zaporizhzhia Oblast.

**The detainee reported that over several months in 2022, he collected information on Russian military units, civilian infrastructure objects, and the situation in one settlement as per the instructions of Ukrainian intelligence.

**""[VSYU] asked for points on the map, concentrations of Russian Federation military units or depots, equipment, and some buildings where the command is located,""** the detainee explained.

**It has been preliminarily established that the SBU handler was able to recruit the suspect by taking advantage of his difficult financial situation. However, after the initial payment, he relied on the suspect's fear for his own safety.

Video: Rosgvardia press service

@MilitaryCriminal",No,
19017,"Донецк весь день под плотным огнём ВСУ. Формирования киевского режима бьют из ствольной и реактивной артиллерии. Основное направление, с которого противник обстреливает жилые кварталы города - населённые пункты Орловка, Нетайлово и Красногоровка. Известно о двух погибших, ещё пять человек получили ранения. 

@epoddubny","Donetsk has been under heavy fire from Ukrainian forces all day. The Kiev regime's formations are firing from howitzer and rocket artillery. The main direction from which the enemy is shelling residential areas of the city is the villages of Orlivka, Netyailovo, and Krasnogorivka. Two people have been killed, and five others have been injured. 

@epoddubny",Yes,"A, B"
19018,"🇷🇺**🇺🇦🎞 Провальное наступление ВСУ на Андреевском участке**

После перегруппировки и выравнивания линии фронта на Николаевско-Криворожском направлении ВС РФ заняли оборону к югу от **Давыдова Брода**. В окрестностях населенного пункта **Садок** был создан новый укрепрайон.

9 октября на позиции 38 отдельной гвардейской мотострелковой бригады началось наступление бронетехники ВСУ.

Благодаря грамотным действиям российских мотострелков, удалось из засады уничтожить **три** танка, **пять** БМП и **наблюдательный пункт** противника.

На кадрах зафиксировано поражение и уничтожение YPR-765, БМП-1 и Т-72М1. Российские воины-дальневосточники грамотно использовали особенности местности, устроили засаду в лесополосе и уничтожили технику противника из РПГ и ПТРК.

Большую роль в отражении атаки также сыграли беспилотники, которые заблаговременно обнаружили выдвижение подразделений ВСУ и корректировали огонь с воздуха. Наступление противника закончилось провалом.

__Все наши видео мы выкладываем на наш __[канал на RuTube](https://rutube.ru/channel/27303810/)__ и нашей __[странице в VK](http://vk.com/rybar_force)

#видео #Николаев #Россия #Украина #Херсон 
@rybar

__*Поддержать нас:__ `4377 7278 0407 7977`","** RU**UA** FILM** A Failed Ukrainian Offensive on the Andreevskiy Front Sector

After reorganizing and stabilizing the front line on the Nikolaev-Krivoy Rog direction, the Russian Armed Forces (RF) took defensive positions south of **Davydov's Bridge**. A new fortified area was established around the village of **Sadok**.

On October 9, armored vehicles of the 38th Guards Motorized Rifle Brigade began an offensive from their positions.

Thanks to the skillful actions of Russian motorized riflemen, three tanks, five BTRs, and the enemy observation post were destroyed in an ambush.

On video footage, it is shown that a YPR-765, a BTR-1, and a T-72M1 were hit and destroyed. Russian Far Eastern warriors cleverly used the terrain, set up an ambush in a forest belt, and destroyed the enemy vehicles with RPGs and anti-tank missiles.

The attack was also effectively countered by drones, which detected the movement of Ukrainian units early and guided air strikes. The offensive ended in failure.

__All our videos can be found on our [RuTube channel](https://rutube.ru/channel/27303",No,
19019,"Кратко по обстановке в районе Кременной. Силы ЦВО и ЗВО ( 20 ОА), продолжают наносить контрудары в направлении Лимана. В ходе одного из таких ударов, силами 3 мсд 20 ОА в районе н/п Терны, в плен был взят подполковник ВСУ. Ездил проверять и расставлять посты, теперь он отвоевался.","A brief update on the situation around Kreminnaya. Forces from the Central (20th Army Corps) and Southern (20th Army Corps 20th Guards Motorized Division) Military Districts continue to launch counterstrikes towards Lymanchuks. During one such strike, near the village of Terny, the 3rd Motorized Rifle Regiment of the 20th Army Corps captured a lieutenant colonel from the Ukrainian military. I went to check and set up positions; now he has ""paid"" for his actions.",No,
19020,"Мобилизованные в России бойцы, которые скоро отправятся на фронт, передают привет родным с полигона на Луганщине.

@sashakots","Mobilized fighters in Russia, who will soon be sent to the front, are sending greetings to their families from a training ground in Luhansk Oblast.",No,
19021,"Ночной бой Владикавказских танкистов на Запорожском фронте. Уничтожение опорного пункта и бронированной техники противника.

Бойцы танкового батальона 58 армии из Северной Осетии за рычагами современных танков Т-90М ""Прорыв"" стремительным рейдом вышли во фланг укронатовских боевиков и нанесли им огневое поражение. На кадрах объективного контроля работа одного из экипажей: тепловизионный прицел фиксирует точное попадание снарядов и уничтожение бронетехники боевиков.

Само название танка Т-90М ""Прорыв"" символично решительным действиям Владикавказских танкистов, прошедших с боями 300 километров и уже к марту 2022 года предопределивших новые границы России, надёжно их защищая, проявляя массовое мужество и героизм.

@sashakots","The Night Battle of Vladikavkaz Tank Crews on the Zaporizhzhia Front. Elimination of an Enemy Stronghold and Their Armored Vehicles.

Tank battalion soldiers from North Ossetia in modern T-90M ""Breakthrough"" tanks swiftly flanked Ukrainian separatist fighters and inflicted fire damage on them. Footage from one of the crews' objective control shows: the thermal imaging sight records accurate shell hits and the destruction of enemy armored vehicles.

The name of the tank, T-90M ""Breakthrough,"" symbolizes the decisive actions of the Vladikavkaz tank crews who, after fighting for 300 kilometers, had by March 2022 already determined new borders for Russia, firmly defending them with mass courage and heroism.",No,
19022,"РУБЕЖ В 3⃣0⃣0⃣0⃣ ПРЕОДАЛЕН. Спасибо всем, кто читает и кому не безразлично то, что мы делаем.

https://t.me/aladinhabr

Хотелось бы отдельно отметить друзей, коллег и ТГ-каналы, которые вносят свой важный вклад в этой информационной войне отстаивая правду нашей общей Родин:

Боевые товарищи и друзья:
Александр Коц: 
https://t.me/sashakots 
Евгений Поддубный: https://t.me/epoddubny 
Маргарита Симоньян
https://t.me/margaritasimonyan
Надана Фридрихсон: https://t.me/FridrihShow 
Михаил Андроник:
https://vk.com/andronik_m
Записки Авантюриста 
https://t.me/BeregTime
Ростислав Журавлев
https://t.me/nezhurka
Рыбарь
https://t.me/rybar
Старше Эдды
https://t.me/vysokygovorit
Дипломатия
https://t.me/diplomatia
Александр Харченко и Сергей Шилов
https://t.me/bayraktar1070
Кирил Рубцов
https://t.me/rubtsovK

Каналы, которые не нуждаются в представлении:
РИА Новости: https://t.me/rian_ru 
Украина.ру: https://t.me/ukraina_ru 
RT на Русском: https://t.me/rt_russian 
Специально для RT: https://t.me/rt_special 
Зубовский, 4: https://t.me/zubovskiy4 
РИА Новости-США: https://t.me/rianovostiAmerica 
Радио Спутник: https://t.me/radio_sputnik 
Спутник Ближнее Зарубежье: https://t.me/sputniklive 
ИноСМИ: https://t.me/inosmichannel 
Пресс-центр Россия Сегодня: https://t.me/pressmia 
Изолента: https://t.me/izolentalive 

И все что нужно знать о ближнем Востоке:
Аббас Джума, Персидский Экспресс, Афганистан. Без паранджи, Дежурный по Middle East, Разворот на Восток, KamranLeaks, Ибрагимов, Восточный Караул, Минареты, автоматы, Метаскифы.","THE BARRIER OF 3000 HAS BEEN BREACHED. Thank you to everyone who reads and cares about what we do.

https://t.me/aladinhabr

I would like to specially mention friends, colleagues, and Telegram channels that are making an important contribution to this information war by defending the truth of our common homeland:

Fellow Warriors and Friends:
Alexander Koç: https://t.me/sashakots
Yevgeny Poddubny: https://t.me/epoddubny
Margarita Simonian: https://t.me/margaritasimonyan
Nadana Friedrichson: https://t.me/FridrihShow
Mikhail Andronik: https://vk.com/andronik_m
Bereg Time: https://t.me/BeregTime
Rostislav Zhuravel: https://t.me/nezhurka
Rybar: https://t.me/rybar
Starše Edda: https://t.me/vysokygovorit
Diplomacy: https://t.me/diplomatia
Alexander Harchenko and Sergey Shilov: https://t.me/bayraktar1070
Kirill Rubtsov:",No,
19023,"**Так прямо сейчас выглядит «световая» карта Украины 

**В десяти областях __(Львовской, Тернопольской, Ивано-Франковской, Хмельницкой, Винницкой, Черкасской, Киевской, Полтавской, Сумской и Харьковской)__ на данный момент применяются веерные отключения света практически во всех районах. Ещё в четырёх областях __(Житомирской, Черниговской, Днепропетровской и Николаевской)__ веерные отключения производятся в ряде городов и районов.

__Ваш, __[__Ꙃаставный__](https://t.me/zastavnyii)","**This is how the ""power"" map of Ukraine looks right now:

In ten regions (Lviv, Ternopil, Ivano-Frankivsk, Chernihiv, Vinnytsia, Cherkasy, Kyiv, Poltava, Sumy, and Kharkiv), power outages are currently being implemented almost everywhere in the form of rolling blackouts. In four other regions (Zhytomyr, Chernihiv, Dnipropetrovsk, and Mykolaiv), rolling blackouts are taking place in some cities and districts.

_Your, [Zastavnyi](https://t.me/zastavnyii)_",No,
