Index,Post,Trans,Label,Type
16018,"**🔴Росіяни розстріляли колону жінок та дітей на Київщині

**11 березня, під час спроби евакуації з села Перемога (Баришівський район Київської області) в бік села Гостролуччя за погодженим «зеленим» коридором, окупантами була розстріляна колона мирних жителів, яка складалась виключно з жінок та дітей.

Результат цього звірячого вчинку – сім загиблих. З них одна дитина. Точна кількість поранених наразі невідома.

Після розстрілу окупанти змусили залишки колони повернутися до села Перемога і не випускають їх з населеного пункту. Наразі з ними практично неможливо встановити зв’язок, а також надати гуманітарну та медичну допомогу.","* * * entrance The Russians shot a column of women and children in Kiev

* * * 11 March, while trying to evacuate the village of Victory (Balisian area) into the country of the Golstave for the ""green"" corridor, the occupants were shot by a colony of peaceful citizens, which were made only of women and children.

The result of this beast is seven dead. They have one child. The exact number of wounded now is unknown.

After the shooting, the occupants forced the remaining columns back to the village of Victory and released them from the populated point. They're virtually impossible to connect with, and also to provide humanitarian and medical assistance.",,
16019,"🔥На Херсонщині збили російський гелікоптер. 1 пілот шашлик, інший пацієнт.","They hit a Russian helicopter. One pilot shish, another patient.",,
16020,"🇧🇾Барановичі, Біломосковія. Пригнали 7 полувагонів і 1 критий вагон. Що в середині невідомо, вигрузка буде ввечері. Як думаєте, що там?","English Baratheon, Bellonian. 7 people came in, and 1 of the vanquished wagon. What's in the middle of nowhere is going to be a mess tonight. What do you think is out there?",,
16021,"🇧🇦В Республіці Сербській (Боснія) пройшла акція на підтримку війни з Україною. Хоч серби не визнали Крим, але всією душею продовжують підтримувати свого хазяїна","Meanwhile, the Republic of Serbian Republic (Bosnia) has been affected to support the Civil War. Though the Serbs didn't recognize Crim, but the whole soul continues to support his host",,
16022,**Знищення Маріуполя триває...**,(Sighs) Mariaville destroyed... *,,
16023,Фермери продовжують надавати ЗСУ техніку окупантів. Попередньо це 9K33 Оса,Farmers continue to give the ZIP equipment to the invaders. Previously this 9K33 Osa,,
16024,🇺🇦 **Україна втратила 1300 захисників - Зеленський**,English * * Ukraine lost 1300 defenders - Greenski * *,,
16025,"🇺🇦 **Віддалена робота для українців під час війни 

**У такий складний для України час, велика кількість людей залишилася безробітною. Не у всіх є можливість не працювати, а тому окрім волонтерства — шукають нову роботу.

✅ **Телеграм-канал ****@workadojobs** **допомагає в пошуку оплачуваної роботи в різних сферах. 

**На каналі [Workado — вакансії для Українців](https://t.me/workadojobs) публікуються вакансії для віддаленої роботи від українських та іноземних компаній на безкоштовній основі. 

Українці, спільними зусиллями ми все переживемо і переможемо! 🙏","Bytes * * * Remote work for Ukrainians during the war

(Sighs) In such a difficult time for Ukraine, many people remain unemployed. Not everybody has the opportunity to not work, but the volunteer thing is looking for a new job.

Introduction * * * Phone channel * * *

(Sighs) The [Workado] channel (https: / / t.me / workadjones) publishes the vacancy for remote jobs from Ukrainian and foreign companies for free.

Ukrainians, working together, we will survive and win! sec",,
16026,"⛓У полон потрапив Пустоветов Дмитрий Валериевич. Цікавий він тим, що це була його третя поїздка до України. Він вже тут був у 2014-15 роках. Також він двічі їздив у Сирію. Попереду в нього багато цікавих розмов зі співробітниками СБУ",The entrance was captured by the Dmiteti Valeriewicz. He's interesting because it was his third trip to Ukraine. He's been here in 2014 for 15 years. He also went to Syria twice. He's got a lot of interesting conversations to talk to at CBI employees,,
16027,"🔥Колись це був  РСЗО 9П140 ""Ураган"". Тепер це купа металобрухту","You know, it used to be RSO 9P140 Uranus. Now it's a bunch of metal metal",,
16028,**⚡️Московія з ураганів вдарила по Макарову**,* * Hurricane Moscow hit McAra * *,,
16029,Недоїхав,Unvisited,,
16030,"**Київ, Азов. Ведеться набір людей :
**- з військовими званнями починаючи від молодшого лейтенанта
- галузеві спеціалісти (технік, медик, водій-механік і тп.)
- люди з досвідом охорони, гарною фізичною підготовкою, спортивними досягненнями

Офіційне оформлення до лав ЗСУ, отримання УБД

Контакти: @malagayka","(Sighs) The whales, Asla. There's a bunch of people out there:
* * - with military charges starting with a younger lieutenant
- industry technicians, medicine, driver-mechanic and tp.
People with experience care, good physical training, athletic advances.

The official design for the ZPD, the UBD.

Contacts:",,
16031,"**Московія мститься Маріуполю за його вибір в 2014-му**. Клоун з МО московії відрапортує, що там бойові негри з Каліфорнії сиділи і придурки ""схавають""",(Sighs) Moscow will be replaced by Marigil for his choice in 2014. Clown from the Moo Moskowia will say that there are battle niggers in California sitting there and wagging 'em,,
16032,"😈Друзі, продовжуємо допомагати нашим воїнам робити «смерть москалям»

⬇️Прозвітуємо вам:

✅Допомогли придбати GSM підсилювач мобільного зв'язку LTE 4G репітер 900-2100 МГц. для 128 окремої гірсько-штурмової бригади, яка вже допомагає нашим бійцям. 

🌐Нагадуємо, що ми запустили гугл-сайт https://sites.google.com/view/deepstate-donate/main, де є таблиця з надходженнями та витратами.

📨Здійснити переказ ви можете через: 

📌сайт https://sites.google.com/view/deepstate-donate/main. Переказ здійснюється через сервіс portmone. Комісія близько 1%, але все йде через захищений протокол сервісу.

📌особистий рахунок 5168 7554 4437 4546 (Микула Р.) (❗️Вказуйте, будь ласка, призначення платежу)

📎Також ви можете допомогти іншими речами для бійців, якщо у вас є змога. Для цього звертайтеся до нас (через телеграм):

📞@Zakhar1044 - Руслан

📞@Mr_P_r_e_s_i_d_e_n_t - Роман

🇺🇦Наближаємо нашу Україну до перемоги разом!","Friends, continue to help our warriors do ""death of the seas.""

kdegames Let's ask you:

And they helped us acquire GSM mobile phone amplifier for the 900,2100 MG for 128 individual mountain-storm brigade, which is already helping our fighters.

According to this, we launched the https-website: / / sites.google.com / view / depstatedate / main, where there is a table of gains and expenses.

You can change the transfer by:

https: / / sites.google.com / view / deepstatedonate / main. Transportation is carried out through the port service. The Commission is about 1%, but is responsible for the service protocol.

Synchronous account 5168 7554 437 4546 (Mikcal R.)

Also, you can help other things for fighters if you have a chance. To do that, please refer to us (through telegrams):

• @ Zakhar1044 - Rushson

CREDIT _ Mr _ P _ r _ e _ s _ d _ e _ t - Roman

kdegames We are approaching Ukraine to victory together!",,
16033,"Найбільш небезпечні напрямки:

▪️Житомирська траса
▪️Буча – Ірпінь – Гостомель
▪️Макарів
▪️північ Вишгородського району. 

❌Бої на території деяких населених пунктів Баришівської, Калитянської та Великодимерської територіальних громад Броварського району.

❌Загарбники продовжують накопичувати війська та техніку, обстрілюються житлові масиви та критична інфраструктура. 

❌Постійні тривоги можливого авіанальоту майже по всій області. В усіх районах Київщини йде боротьба з диверсійними групами.

‼️Сьогодні відбувається продовження евакуації населення через гуманітарні коридори з Гостомеля, Бучі, Немішаєва, Козаровичів, Микуличів, Андріївки, Макарова, Бородянки.

‼️Гуманітарна допомога направляться в усі 7 районів Київщини.","Most dangerous directions:

kdegames Squaric tram
Piotr Bush - Power - Gothmel
Makarra Math
North of the Basilica.

The leaders of the region of the Baryshevsky, the Alberian and the Easter Territories.

The Athos, the invaders continue to accumulate military and technology, are being shot by housing and critical infrastructure.

Adult alarms of a possible airline are almost all over the area. In all the parts of Kiev, there's a fight with the vintage bands.

kdegames Today, the continued evacuation of the population is due to the humanities of the Goosemy, the Bush, the Unmixed, the Cozorese, the Mymishies, the Andriy, the Makarava, the Bordans.

kdegames The humanist aid is headed to all seven parts of Kiev.",,
16034,"**‼️Київ, треба на область (деталі розповідати не будемо) :**

- Спальні мішки
- Каремати
- Теплі речі
-  Шкарпетки, білизна 
В ідеалі: 
- квадрокоптер 
- тепловізор 

Друзі, хто може допомогти, знає де хоч щось можна дістати - пишіть нам на @newsDeepStatebot

🇺🇦**Наближаємо нашу Україну до перемоги разом!**","* * Whales, you have to go to the area (no details are going to be told): * *

- Sleep bags.
- Carrots
- Tipped Things
- Chunks, underwear
Ideally:
- A quadrotor
- Heat

Friends who can help, know where anything you can get -- write us on @ newsDeepStatbot

Bytes * * * We are approaching Ukraine to victory together",,
16035,"Білогородка, Київської області","Biorfolk, Kiev",,
16036,"‼️‼️**Нашим друзям, які зараз роблять «смерть москалям»😈 потрібні ріжки для автоматів (Київ, Київська обл):**

📌5.45
📌7.62 (пріоритет) 

❓Друзі, хто може допомогти - пишіть нам на @newsDeepStatebot

🇺🇦**Наближаємо нашу Україну до перемоги разом!**","Math Our friends who are now doing ""death of the skyscrapers"" need river for the automatic (Kiev, Kiev): *

3x5. 45
cp7.62 (priority)

Friends who can help - write to us

Bytes * * * We are approaching Ukraine to victory together",,
16037,🇮🇱**Прем'єр Ізраїлю радить Зеленському погодитися на пропозицію президента московії по здачі територій **задля закінчення війни,Bytes * * * The Prime Minister of Israel advises Zielenski agrees on the proposal of President of the Moskowian Parliamentary (* for the end of the war),,
16038,"**За ніч в Чернігові знищено готель ""Україна"", а стадіон Гагаріна остаточно перетворено на басейн**😔

За словами московських ЗМІ, там перебували ""іноземні неонацистські найманці"".","(Sighs) In the night of the Blackwater, Ukraine has been destroyed, and the Gagarin has finally been converted to the pool * * *

According to the Mokotow media, there were ""foreign neo-Nazi mercenaries."".",,
16039,**🦍На Мадагаскарі ще одні мавпи вийшли на підтримку війни Московії проти Україні**,"* * * entrance On Madagascar, some other apes came out on support of the Moscow War versus Ukraine *",,
16040,🔥Байрактари невпинно продовжують працювати,* * * * * * *,,
16041,"**""НАТО не буде воювати в Третю світову в Україні,"" - Байден

**Буде воювати в іншому місці Третю світову 🎉","* * * NATO will not fight in the Third World in Ukraine, ""- Bayden

(Sighs) There will be war elsewhere in World War III",,
16042,"**Вийшло оновлення Телеграму, але ми зараз не про це. Цікаві пасхалки команда Дурова заклала в картинку-прев'ю до оновлення**","(Sighs) The TV update came out, but that's not what we're talking about. An interesting easter team of Durov put in a painting-press to update * *",,
16043,🔥Окупаційні війська давно розмістились в Каховці. Сьогодні по ним щось прилетіло,The introduction of the occupants has long been placed in the Canakachan. Something flew by him today,,
16044,🤝Міжнародна військова допомога від братньої країни),International military aid from the frat country,,
16045,"🔥Був танк - немає танка.

Робота 30 ОМБр ім. князя Костянтина Острозького","There was no tank.

The work of 30 OMrum is by prince Constantine of Ostrozhsky",,
16046,🔥Вертоліт більше не вміє літати. Десь в Україні,I can't fly anymore. Somewhere in Ukraine,,
16047,"На фоні новин про відправку сирійських вівцетрахів в Україні, додаємо кадри Аазазу, що на півночі Сирії, яке контролюють протурецькі проксі","In front of the news of the sending of Syrian ortars in Ukraine, we add images of Aazu in Northern Syria that control the transparent proxy",,
16048,**Викрадено мера Мелітополя**,(Sighs) ♪ The mayor of Meletown was kidnapped ♪,,
16049,"⚡️Маріупольска міська рада: ""1582 мирних маріупольця вбито російськими окупаційними військами за 12 діб блокади міста та нещадного обстрілу житлових кварталів""","• ""1582 peaceful marauermen killed Russian invaders for 12 city blockade and a timeless fire of living blocks.""",,
16050,"⚡️Два літаки ВПС РФ завдали удару по Білорусі, з повітряного простору України.

❗️Мета: залучити ЗС РБ у війну з Україною

Інформація від Антона Геращенка","kdegames Two RFF planes hit Belarus, Air Space in Ukraine.

English: attract USB to war with Ukraine

Anton Heracchenko Info",,
16051,"🔥На Житомирщині було збито БПЛА «Форпост». 

❗️Призначення: вказання цілей та коригування артилерії.

❗️Для довідки: «Форпост» це російська модифікація 🇮🇱ізраїльського БПЛА «Searcher», яку росія виготовляє за ліцензією на Уральському заводі з 2012 року.","The introduction of the City Hall was hit by the Forpost.

Credits: Setting targets and correcting artillery.

kdegames For the sake of reference, ""Forpost"" is the Russian revision of the imported Israeli BL ""Searcher,"" which is being produced by a license for the Usterian factory since 2012.",,
16052,"**""Ми розуміємо, що в Харкові не було таких руйнувань навіть в період Другої світової війни""**, — заявив полонений льотчик","(Sighs) ""We understand that there were no such destruction in Kharkiv even during World War Il"" *, ""said the dropped pilot",,
16053,"""У процесі виконання бойового завдання я зрозумів, що метою є не військові об'єкти, а житлові будинки і мирні люди. Але злочинний наказ я виконав. Після бомбардування був збитий засобами ППО України"", - заявив полонений льотчик","""In the process of fighting, I realized that the goal is not military objects, but housing and peaceful people. But I did a crime order. After the bombing was knocked down by the PO of Ukraine,"" said the prisoner's blade",,
16054,**🇨🇫Місцеві мавпи з автоматами в Центральноафриканській республіці заявили про бажання йти воювати за Московію проти українських націоналістів**,* * The local monkey with machines in the Central African Republic announced that you want to go fight for Moscow against the Ukrainian nationalists * *,,
16055,🔴Почалося,I'm sorry,,
16056,"**👉🏻Накидайте в бот статистики по останнім за 50 років війнам, особливо де участь брала Московія чи СРСР:

**1. Відсоток ОФІЦЕРСЬКИХ втрат загиблими, пораненими, зниклими до всіх
2. Відношення поранених до загиблих (особливо по Чечні). Про 1:3 нам розповідати не треба.

Чекаємо в @newsdeepstatebot","* * Think of statistics in the last 50 years of wars, particularly where Moses or the Soviets participated:

* * 1. The percentage of the FFETURMAN casualties, wounded, destroyed to all
2. The proportion of wounded to the dead (particularly Czech). We don't have to talk about 1: 3.

Waiting in @ newsdeepstat",,
16057,"**🐔Ліквідовано генерала Андрєя Колєснікова

**З 2015 по 2018 роки був командиром Кантемирівської танкової дивізії. У 2020 році призначений начштабу Першої танкової армії.

У грудні 2021 був призначений командиром 29 армії Східного військового округу в Забайкальї.","* * * entrance Forced by General Andre Colyankova

(Sighs) As of 2015, 2018 was Commander of the Cantemrian Dance Division. In 2020, a starting army of the First tanning Army.

In December 2021, a commander of the 29 army of the Eastern military district in Obbalia.",,
16058,"🔺Зараз має початися пресконференція військовополонених льотчиків московської армії

https://www.youtube.com/watch?v=W7UpswG_WrE","The conference needs to begin now with the commencement of the police prisoners of the Mokotow army.

https: / / www.youtube.com / watch? v = W7UpswG _ WrE",,
16059,"🔺В Москві почалися репресії проти 5-ї служби ФСБ, яка займалася підривною діяльністю в Україні та давала неправдиву інформацію про політичний стан в Україні","• • The United States of Moscow, • the European Union",,
16060,"**Це вам не берци M-tac, а справжні чоботи другої армії світу**","(Sighs) It's not your Mates Mats, it's the actual boots of the second army of the world * *",,
16061,"**Оскольська психлікарня теж ""виявилася"" військовим об'єктом**",(Sighs) How many psychos too turned out to be a military object *,,
16062,"🔴Важливо!

Якщо ви володієте інформацією про пересування ворожої авіації(або невпевнені про її належність), то прохання повідомляти про неї в нашого бота з локацією та відео/фото фіксацією  - @newsDeepStatebot
Можливо, це зможе врятувати чиїсь життя👌","It's important!

If you are aware of the movement of enemy aviation (or unsure about it), the request to report it to our boss with the site and video / photo of the locking - @ newsStatbot
Maybe it could save someone's life",,
16063,ГУР: Путін готує теракт на ЧАЕС,Putin is preparing an attack for the first year,,
16064,"‼️‼️**Нашим друзям, які зараз роблять «смерть москалям»😈 потрібні ріжки для автоматів:**

📌5.45
📌7.62 (пріоритет) 

❓Друзі, хто може допомогти - пишіть нам на @newsDeepStatebot

🇺🇦**Наближаємо нашу Україну до перемоги разом!**","Math Our friends who are now doing ""death of wheelchairs"" need automatic fluids: *

3x5. 45
cp7.62 (priority)

Friends who can help - write to us

Bytes * * * We are approaching Ukraine to victory together",,
16065,"На зміну грилю приходить нова розробка(аналоговнет) ""гніздо""",A new development comes to the mushroom change (analog) 'nest',,
16066,На Сумщині поліція разом з представниками ТРО затримали 29 військовослужбовців рф,"The police in the court, together with the representatives of the Tho military, held 29 rff civil servants",,
16067,"‼️Друзі, ми запустили збір волонтерської допомоги для наших бійців, які знищують рашистську наволоч

🌐Запустили гугл-сайт https://sites.google.com/view/deepstate-donate/main, де є таблиця з надходженнями та витратами. Ми вказуємо час отримання, суму і витрати, щоб ви були впевнені, що ваші кошти йдуть за спрямуванням.

✅На сьогодні ми вже закупили 29 рацій, які 11 числа прийшли в Київ хлопцям в ДУК ПС та ТрО Приірпіння.

📨Здійснити переказ ви можете через: 

📌сайт https://sites.google.com/view/deepstate-donate/main. Переказ здійснюється через сервіс portmone. Комісія близько 1%, але все йде через захищений протокол сервісу.

📌особистий рахунок 5168 7554 4437 4546 (Микула Р.) (❗️Вказуйте, будь ласка, призначення платежу)

📎Також ви можете допомогти іншими речами для бійців, якщо у вас є змога. Для цього звертайтеся до нас (через телеграм):

📞@Zakhar1044 - Руслан

📞@Mr_P_r_e_s_i_d_e_n_t - Роман

🇺🇦Наближаємо нашу Україну до перемоги разом!

#russian_go_fuck_yourself","kdegames Guys, we started a volunteer gathering for our fighters who destroy their racial skills.

According to the https googler site: / / sites.google.com / view / deREstatedate / main, where there is a table of gains and expenses. We're giving you the time to collect, the amount and expenses, so you're sure that your money is being directed.

Now, we've already purchased 29 races that 11 numbers came to the boys in the PS and Tro Guidance.

You can change the transfer by:

https: / / sites.google.com / view / deepstatedonate / main. Transportation is carried out through the port service. The Commission is about 1%, but is responsible for the service protocol.

Synchronous account 5168 7554 437 4546 (Mikcal R.)

Also, you can help other things for fighters if you have a chance. To do that, please refer to us (through telegrams):

• @ Zakhar1044 - Rushson

CREDIT _ Mr _ P _ r _ e _ s _ d _ e _ t - Roman

kdegames We are approaching Ukraine to victory together!

# russian _ go _ fuck _ yourself",,
16068,"**💬Закрили коментарі:

**1. Ми не вірмени, щоб публікувати лише все в рожевих окулярах.
2. Ми не публікуємо дані, які можуть сильно вплинути на дизмораль.
3. Нас читає ряд військовослужбовців, які наші дані використовують далі. Більшість цих даних не потрапляє в загальний доступ
4. Вірити чи не вірити матеріалам каналу - право кожного.
5. Чи відкриємо поки невідомо. Але гратися у вірмен і розповідати про мільярд русні знищеної щодня - тупо. Але їх трупи в певній кількості ви бачите кожен день у нас, бо це дійсно правда","* * * entrance Closed comments:

* * 1. We're not loyal to publish anything in pink.
2. We don't publish data that can affect the diesel much.
3. We are read by a series of military officials who use our data further. Most of these data is not in total access
4. Believe or not, channel materials are everyone's right.
5. Or we'll open up for now. But playing faith and talking about a billion red-headed rabble every day is stupid. But their bodies, in a certain amount, you see every day in us, because it's really true",,
16069,😡Президент Московії дав добро на перекидання арабських добровольців для війни проти нас.,The President of Mosconia has given the right to overthrow the Arab volunteers for war against us.,,
16070,"Для ""експерів-картографів"", котрі кажуть, що русня не контролює міста, а тільки дороги - яскравий приклад, що це зовсім не так. Багатокілометрова колона під Києвом(40+км) таємничо зникла. Орки розквартирувалися у навколишніх населених пунктах, де зараз їх особовий склад та техніка","For ""experium-carcinography,"" which say the handle doesn't control the city, but only the roads -- a bright example of what's wrong. A multi-kilometer column under Kiev (40 + km) mysteriously disappeared. The Orcs were located in the surrounding locations of their special storage and technique now",,
16071,НАЗК надіслало лист Шойгу з вдячністю за розкрадання армії,NISC sent Shag's letter to thank you for breaking the army,,
16072,"**🔴Важливо!

В московських групах та чатах фіксуємо як роботу нашої ППО знімають і передають ворогу. Тому прохання перешкоджати тим, хто знімає роботу ППО чи артилерії. Швидше за все, це бидло, яке за 40 грн продає безпеку цілого міста**","* * * entrance It's important!

In urban groups and times, they mark as a job in our VAT take off and pass the enemy. So the request is to prevent the people who are making the PO or artillery work. Most likely, it's a bill, which for $40, sells security for a whole town * *",,
16073,"У Миколаєві нацгвардієць кулеметним вогнем знищив російського снайпера на відстані понад 1000 метрів, повідомляє Нацгвардія","In Mikolaj the guardians of gun fire destroyed the Russian sniper over 1,000 meters away, reports NocGuard",,
16074,"""Кацапи демонструють як вночі ""звільняють"" маріупольців від життя. Життя придумали фашисти, треба від нього звільнитися"" - думає простий іван із Тюмені","The Cossacks show them at night to free the Maori from life. Life has been invented by the fascists, I have to get rid of them, ""thinks a simple van from the Tuea",,
16075,"⚡️**Друзі, для бійця з Києва треба дістати каску та бронежилет!**

❗️**Потрібно лише один комплект. Будемо дуже і дуже вдячні!**

🔹Розмір: XL

🔸Писати: @newsDeepStatebot

🇺🇦**Наближаємо нашу Україну до перемоги РАЗОМ**","Bytes * * * Guys, for a Kyiv fighter, we have to get a duck and a bulletproof vest!

Bytes * * * You only need one set. We'll be very grateful.

Size: XL

Write:

Bytes * * * We are approaching Ukraine before victory",,
16076,"**Статистика авіаударів з території Біломосковії. Для тих, хто не хоче вірити, що Біломосковія сторона конфлікту**",(Sighs) Flight statistics from Bellonian territory. For those who do not want to believe that Belonavia are side of conflict * *,,
16077,"**Московія вирішила, що стадіони це великі військові об'єкти і тому знищила чернгівський**. Теж фотошоп, експерти?","(Sighs) Moscow decided that the elders were great military objects and therefore destroyed the Blackwater * *. Photoshop, experts too?",,
16078,"😂Інтелектуальний представник другої армії світу навіть не знає порядок місяців. Виявляється, він розпочав вторгнення 28 березня.",The introduction of the Intellectual representative of the Second Army doesn't even know the order of months. It turns out he started March 28.,,
16079,"🚜Лутінг 9 березня, але на нашому каналі не публікувався. Можливо хтось пропустив","Mr. Bunting's 9 March, but our channel was not published. Maybe someone missed",,
16080,😂російська армія мародерить презервативи. У когось буде цікава нічка з товаришем по службі,"The Russian army, the condom, is very important. Someone's gonna have an interesting night with their team on duty",,
16081,"🛖Нашим вдалося захопити унікальну розробку другої армії світу - ""польова халабуда""",The second one has managed to capture unique development of the second army of the world: the flying lab,,
