Index,Post,Trans,Label,Type
25028,"С удивлением прочёл на укроканалах ( мне скинули ссылки), про уничтоженную под Изюмом 35 армию. Спросил у самой 35 армии (благо они наши соседи) они ответили, что ничего про свое уничтожение не слышали и продолжают чистить лес.",,,
25029,"Это все, что осталось от деревянного скита Всех Святых Земли Русской Свято-Успенской Святогорской лавры, который отступая подожгли неонаци

@MakarenkoLive",,,
25030,"Еще немного фото с [опорника](https://t.me/sashakots/33398) на Артемовском направлении, который взяли штурмом российские десантники. [Видео штурма](https://t.me/sashakots/33389).

@sashakots",,,
25031,"**Военно-транспортный самолет Украины сбит в районе Одессы

Источник «Иди и смотри»** подтвердил, что российские военные сбили в районе Одессы украинский военно-транспортный самолет, на борту которого были оружие и боеприпасы.

В ходе поисково-спасательной операции выяснилось, что экипаж военно-транспортного самолёта погиб. Груз уничтожен.

@smotri_z",,,
25032,"⚡️Минобороны:

4 июня при отступлении из города Святогорск Донецкой Народной Республики подразделений 79-й десантно-штурмовой бригады ВСУ, украинскими националистами осуществлен поджог деревянного скита Всех Святых Земли Русской Свято-Успенской Святогорской лавры.

По иноформации от местных жителей, в деревянные стены подкупольного пространства сооружения была произведена очередь зажигательными боеприпасами из крупнокалиберного пулемета, установленного на украинском бронеавтомобиле «Козак».

После совершенного поджога украинские националисты на большой скорости уехали в южном направлении, в сторону подконтрольного украинским войскам населённого пункта Сидорово.

Находившиеся к северу от Святогорска подразделения российских ВС не ведут боевых действий в данном районе и не обстреливают территорию Святогорского историко-архитектурного заповедника.
 
@sashakots",,,
25033,"Украинские паблики обвиняют российских военных в уничтожении Всехсвятского скита Святогорской лавры Московского патриархата на Славянском направлении. Это самый большой деревянный храм на Украине. 

Под чей артиллерийский огонь он попал - еще надо разбираться. Я лишь напомнил бы юродствующим сейчас украинским троллям, что только за лето 2014 года артиллерия ВСУ уничтожила или повредила:

✔️**Благовещенский храм в Горловке

✔️Храм в честь иконы Божией Матери «Умиление»  в Луганске

✔️Воскресенский храм в Славянске

✔️Иверский женский монастырь в Донецке

✔️Храм преподобного Сергия Радонежского в Луганске

✔️Храм преподобного Серафима Саровского в Славянске

✔️Храм св. Александра Невского в Славянске

✔️Храм Державной иконы Божией Матери в Славянске

✔️Храм в честь святого праведного Иоанна Кронштадтского в Кировском

✔️Храм в честь святого праведного Иоанна Кронштадтского в Донецке

✔️Покровский храм Донецка

✔️Покровский храм в поселке Старомихайловка 

И это наверняка далеко не полный список.

****@sashakots**",,,
25034,"Донецк сейчас. 

Суббота, полдень. Центральнее просто некуда. Даже в не лучшие дни эти улицы были заполнены людьми и машинами. 

Сейчас - вот так. По этим фото можно сделать выводы как об интенсивности и непредсказуемости обстрелов, так и о моральном состоянии донецкого общества. 

Раненых и убитых гражданских только на этой неделе было столько, что у людей больше нет сил, чтобы демонстрировать несгибаемость. 

Это террор, друзья.",,,
25035,Петровский район г Донецк в эти минуты. ВСУ (националисты) бьют из РСЗО Ураган и Град.,,,
25036,"В Изюме интенсивность вражеских обстрелов существенно снизилась, даже как-то непривычно. Может ВСУ начинает испытывать снарядный голод, возможно часть артиллерии противника выбита либо переброшена на другие направления. 

По переднему краю, который сейчас проходит по границе Харьковской области и ДНР Киев продолжает наносить массированные артудары, но вот в глубину работает существенно меньше. 

Мы в с вою очередь интенсивность артогня не снижаем ( по крайней мере героическая 20 армия), продолжаем чистить лесные массивы, большая часть которых уже зачищена. На видео ночной удар Ураганами по позициям украинских войск.",,,
25037,"Свежий допрос украинского ТерОборонщика.
История стара как мир:

В АТО - не был. В армии - не служил. На полигоны - не ездил. Ни разу не стрелял, да и вообще воевать не собирался...

К России относится нормально.

Думал, что будет просто защищать свой двор от местных хулиганов, а его перекинули на фронт...

Начальство - бросило...

Когда в блиндаж прилетела ракета - собрали с пацанами вещи и начали уходить. Шли писать отказ...

Не получилось...

По телевизору, говорит, сплошная перемога, но почему тогда на передовую бросают домоседов из теробороны - не понимает...

**Объясняем для таких как Андрей**:
В реальной жизни Киев потратил почти все боеспособные части, которые не жалко бросить под каток российской артиллерии. А чтобы патриотичные украинцы не боялись умирать на фронтах и не поднимали на гiляки Киевский бомонд, им ежедневно скармливают розовые сказки про успехи ВСУ, скрывая масштабы реальных потерь.

[👔 Тактический галстук](https://t.me/tacticalnecktie)",,,
25038,"Во-первых, это красиво. Экипажи ударных вертолетов Ка-52 уничтожают опорные пункты и технику ВСУ.

 @sashakots",,,
25039,"**Обычная толстовка или твоя безопасность в повседневной жизни?** 

Тут смотря с какой стороны посмотреть. Перед вами настоящий краш-тест бронехуди от TOWNWEST 🔥

Здесь, как заявлено производителем, броневставки 2-класса, которые эффективно защищают все важные органы от удара ножом, Глока, 44 магнума, АПСтечкина, дроби.

После таких крашей хочется узнать о них поподробнее, поэтому оставляю для вас ссылку на телеграм-канал 👉 https://t.me/townvest",,,
25040,"Наемники из «Иностранного легиона» в Северодонецке. В Киеве поняли, что мобилизанты предпочтут «эвакуацию». А вот «диким гусям» терять нечего. 

@sashakots",,,
25041,"Добро пожаловать, или ~~Посторонним ~~RТ вход воспрещён

Немецкие дипломаты в Москве [внезапно пришли к выводу](https://t.me/germania_online/97), что Германия для российских журналистов — рай на земле. Мы понимаем, что из уютных каминных залов посольства виднее, но хотели бы внести ясность: каждая съёмка здесь напоминает нарушение комендантского часа на оккупированной территории. Движемся короткими перебежками, уворачиваясь от блокировок счетов в Коммерцбанке и медийной артподготовки (ведущих RT открыто травят в соцсетях). Очень хочется перевести дух в своей студии, но и здесь сторонники плюрализма и свободы слова не дремлют: арендодатели в одностороннем порядке и в такой форме разрывают контракты, что парни в малиновых пиджаках в 1990-х одобрительно щёлкнули бы чётками и спросили: «А что, так можно было?»

Теперь касательно возможности свободно задать вопрос на правительственных брифингах: корреспондентам RT не раз выключали микрофон или попросту лишали их права слова, когда модераторов не устраивали наши уточнения. Как вам такое, Мария Владимировна ? 

Настоятельно рекомендуем немецким дипломатам ознакомиться с творчеством Германского союза журналистов: коллеги с огоньком включились в наш рекрутинговый процесс и не упускали возможности напомнить, что каждый немецкий журналист, связавшийся с RT DE, фактически предатель Родины. 

Свободой слова по-немецки прошлись и по Sputnik: наши коллеги уже рутинно собирают на участке битые стёкла, читают русофобские надписи на стенах офисов и осматривают территорию на предмет новых зажигательных бомб от неравнодушных читателей. 

Эпопею с нашей лицензией вынесем за скобки (давление Берлина на Люксембург и Сербию, удушение штрафами и вот это вот всё), потому что понимаем: просто бизнес, ничего личного. 

А так — да, ограничений нет. Есть систематическое, лицемерное и агрессивное подавление России в западном информационном пространстве.",,,
25042,"Тридцатилетняя Лена Данченко при первых разрывах бросилась за 5-летним сыном, который играл в огороде. Лену разорвало практически прямым попаданием, Арсения экстренно привезли из Голубовки в горбольницу Славянска и сразу же - на операционный стол.

Он умирал на наших глазах. Малыш боролся за жизнь шесть часов, судорожными рывками маленькой грудной клетки пытаясь наполнить кровь кислородом... Это был первый погибший при мне ребенок в Донбассе. Но не последний.

Его пока нет на виртуальной Аллее ангелов, которая открылась в день защиты детей. Но обязательно будет.В этом проекте собраны не все имена. Расскажите о тех, кого вы знали, видели, владеете достоверной информацией от друзей и близких. Чтобы никто не был забыт и ни что не было забыто!

[https://alleyaangelov.ru/](https://alleyaangelov.ru/)",,,
25043,"Я вообще думаю, что в ближайшее время много чего хорошего в России, может произойти. Как то - мобилизация общественного сознания в соответствии с остротой текущего момента; консолидация общества; перестройка в головах и в действиях, как простых граждан, так и чиновников и т.д и т.п. 

Для всего этого необходимо, чтобы Соединенные Штаты поставили Украине ракеты с максимальным радиусом действия.

Тогда темп СВО вырастет в разы и мы от третьего этапа, анонсированного Р. А. Кадыровым, сразу перейдём к четвёртому, пятому и так далее. До полной победы.

https://t.me/sashakots/33303",,,
25044,"Бойцы Международного противоминного центра ВС РФ разминируют один из районов на западе Мариуполя. Парни работают в тяжелых условиях. На градуснике 30 градусов жары, а костюм сапера весит 40 килограмм. Это без учета снаряжения.

Найденные неразорвавшиеся боеприпасы и мины уничтожают на месте накладным зарядом. Брать в руки «стукнутый» снаряд здесь дураков нет. Активно применяют робототехнический комплекс «Уран-6» с катковым тралом.

Саперы центра имеют богатый боевой опыт. Разминировали Северный Кавказ, Сирию, Лаос. Но в частном разговоре признают - столько тяжелой работы как на Донбассе, у них не было никогда.",,,
25045,"На фото ракета-носитель «Донбасс» с грузовым кораблем «Прогресс МС-20» на борту которой нанесены флаги ЛНР и ДНР летит на всех парах в космос, а республики с той же скоростью в Россию

Роскосмос ❤️

@MakarenkoLive",,,
25046,Ещё одни прилёт по г Донецк Будённовский район.,,,
25047,"В Ростове тоже самое, хотя война, казалось бы, рядом. Дальше Ростовской области за время СВО не выезжал, но мне кажется, что ситуация, описанная Коцем, по всей стране примерно одинаковая. Никаких серьёзных сдвигов в массовом сознании пока не произошло. Люди не чувствуют себя причастными к происходящим событиям (кроме активного патриотического меньшинства). По степени вовлечённости большинства населения украинская война не сильно отличается от сирийской – она ""где-то там"". Война затрагивает только тех, кто потерял на ней своих близких. Думаю реальные изменения в обществе и сознании людей может вызвать только мобилизация, если она будет объявлена (исключать этого нельзя).

https://t.me/sashakots/33303",,,
25048,"Кому война, кому мать родна. Подписчик тут заметил любопытную тенденцию на черном рынке оружия.

«В Торе раньше всегда продавали оружие, в основном по почте и стволы эти все, как правило, сильно б.у. Обычно так:  вы заходите на форум, где есть раздел с продавцем, пишете ему, выбираете, что приглянулось, оплачиваете, как правило, либо битками, либо форумной валютой. 

Когда оплатите или договоритесь о покупке, вам ствол отправляется частями, например, тот же Макаров просто 8 разными посылками: в одной - пружинка, во второй - часть рамы, в третьей - затвор и тд. Продавец имел рейтинг и тд. Сейчас же твориться полный треш… 

В Торе появились «ганшопы» - полноценные магазины. Сейчас там на выбор любые стволы – бельгийские, немецкие, американские и тд и все нового состояния! Но дальше интересней, в этих магазинах можно выбрать страну (их немного) куда тебе пришлют также по запчастям ствол. Но есть несколько стран, куда тебе просто готовый ствол курьером привезут, например в Украину!!!) 

Прям в магазине можно выбрать обвесы, патроны и тд – продают в основном болтовки, автоматику, пистолеты и пп. Могу сделать вывод, что это новый картель, который ничего сейчас не боится. По форумам полазил, люди пишут что это украинский картель, часть продают в Европу, а в Британии и Германии уже имеют филиалы. 

В магазинах есть раздел: «закажи ствол». Я, конечно, не стал писать после вчерашней истории, но думаю если джавелин у них заказать – вполне привезут))))
Я уже не говорю о тех случаях, где люди частные объявления дают, например THIEF –это чисто хохлядская торговая площадка, там в основном все из СНГ тусуються – от подделки документов до джавелина, как мы вчера выяснили))))

Так вон там парень из уУкраины, «love is war» ник - продает 2 глока с доставкой на дом исключительно по Германии, либо в другу страну за 3-7 дней))) А самое забавное, отзывы тоже есть – походу давно торгует) Вот так эволюционировали хохлядские торгаши щас в торе, от форумов до целых магазинов)) от сраных затертых ак с армейских складов до новеньких бельгиских глоков)))»

https://t.me/sashakots/33341",,,
25049,"**5 331 856 РУБ.

**Эта цифра — заработок обычного мелкого бизнесмена, а не главы Газпрома. Рисовать картины на заказ, сделать свой небольшой блог в Телеграме или продавать тортики в ВК — всё это малый бизнес, который приносит такие деньги даже в кризис.

**И так может каждый — главное, знать откуда брать информацию**. Например, с канала [@starthunt](https://t.me/+G7xQiMUtKic1MzM6). Там рассказывают, как заработать даже на воздухе в кризис, какой бизнес открыть на 100 рублей и как сделать так, чтобы за вас работали другие.

**Подписывайтесь, лучше уже не будет:** [@starthunt](https://t.me/+G7xQiMUtKic1MzM6)",,,
