Index,Post,Trans,Label,Type
48011,"‼️🇪🇺🥵**Результаты самой сильной за 500 лет засухи в Европе

**Длиннейшая река Франции Луара и крупнейшая река Италии По практически полностью обмелели.
**t.me/rusvesnasu**",,,
48012,🔥🔥🔥(3-я часть) штурм окопов от разведывательного взвода 1-го батальона 4-й бригады ЛНР.,,,
48013,Вертикальные сопровождают колонну где-то на полях СВО,,,
48014,"Агенты СБУ в Запорожской области использовали систему низкоорбитального спутникового интернета Starlink американского миллиардера Илона Маска, чтобы передавать кураторам информацию.

Маск в конце февраля отправил так называемую ""космическую помощь"" Украине, якобы для обеспечения интернетом мирных жителей. Однако поступившие терминалы были распределены между военными, сотрудниками спецслужб и представителями власти.

https://telegra.ph/Agenty-SBU-v-Zaporozhe-ispolzovali-sputnikovyj-internet-Starlink-dlya-perelachi-informacii-08-26",,,
48015,"**Росгвардия продолжает зачищать освобождённые территории от всевозможных метастаз, оставленных киевским режимом.**

В частности сегодня в поле зрения российских бойцов попал житель Харьковской области, являющийся корректировщиком артиллерийского огня ВСУ.

Из гаража задержанного фигуранта росгвардейцы изъяли два снаряжённых американских гранатомёта, полностью готовых к производству выстрелов.

@opersvodki",,,
48016,"[​](https://telegra.ph/file/755930c5b61fc9f2d0bc6.jpg)**Осталось Папу только внести на «Миротворец» **😂

Зелебобики подумали, что регулярного тявканья на Байдена, Шольца и прочих Макронов не достаточно — и решили пропесочить самого Папу римского. Посланника святого престола [вызвали на ковер](https://www.pravda.com.ua/rus/news/2022/08/25/7364817/) в салорейховское ведомство внешних сношений, где выразили свое фи касательно слов соболезнования папы Франциска по убитой салорейховцами Дарьи Дугиной. 

Стоит отметить, что **Франциск регулярно делает заявления, идущие вразрез с людоедской и русофобской повесточкой салорейховцев и их наглосакских покровителей.** Вероятно, он как человек, выросший и проживший большую часть своей жизни в Латинской Америке, прекрасно знает цену этим гражданам.

Но как бы там ни было, а сам факт критики греко-католиками своего предстоятеля, верховного правителя святого престола, преемника первого из апостолов Святого Петра, наместника Христа на земле — попахивает богохульством, если совсем уж мягко говорить. А с учетом того, что **зелебобики решили погавкать на Франциска исключительно за проявленное им сострадание убитому в результате теракта гражданскому лицу,** не принимавшему участия в боевых действиях, — выглядит это и вовсе дико. 🤮

Хотя где зелебобики, а где христианские ценности. У зеленых опарышей нет никакого другого божества, кроме Мамона, и никаких ценностей, кроме алчности и тщеславия. 👹

★ [Канал #МОНТЯН!](https://t.me/+KZ9Qi833lHFhNjJi)
­",,,
48017,По энергоблокам прилетело сейчас (,,,
48018,"Ну что ж, посмотрим, насколько хорош этот трофейный гранатомёт:) 
Только что вышла на бусти новая серия посмотреть можно здесь: https://boosty.to/bolshiepushki/posts/22584e8e-5416-4f16-a7ec-a4c195b32b42",,,
48019,3400 за газ для Европы разве много? Вы больше денег тратите на помощь Украине!,,,
48020,"Судя по тому как активно ВСУ бьет Хаймарсами по каждому сараю или просто жилым домам, недостатка в боеприпасах у них нет, а осторожность при использовании установок значительно притупилась. 

Думаю, что сейчас Украина впадает в псевдорелигиозный экстаз и скоро там появятся проповедники культа св. Химеры. 

В ответ святая инквизиция обязана  осуществить показательное аутодафе данных установок. Ангелы Света не только должны уничтожить, но и обязательно предоставить объективный контроль, дабы мятущиеся сердца вышли из прелести создания себе кумира.",,,
48021,"‼️🇨🇿🇪🇺**Чехия созвала срочное заседание министров энергетики ЕС

**На повестке дня — обсуждение мер по урегулированию ситуации в энергетике, — заявил чешский премьер Петр Фиала.
**t.me/rusvesnasu**",,,
48022,"💥**ВСУ уничтожили несколько пятиэтажек в Куйбышево в Запорожской области из РСЗО HIMARS, **у одного из домов полностью уничтожен последний этаж. Число пострадавших уточняется

[Подписаться на Zvezdanews](https://t.me/zvezdanews)",,,
48023,"**Газ в Европе не успевает бить рекорды — сейчас его стоимость на бирже $3400 за тыс куб м

**В течение последних нескольких дней цены на энергоресурсы стабильно растут на 5-10%. Это происходит на фоне увеличения стоимости азиатских фьючерсов на поставку сжиженного природного газа. И, конечно, продавцы ожидают приостановку «Северного потока» на три дня с 31 августа из-за ремонта единственного оставшегося в работе газоперекачивающего агрегата. 

К слову, европейцы начали искать замещение российского газа у Норвегии. Страна поставляет в Евросоюз около четверти объема энергоносителя и уже заявила о разработке новых месторождений. Руководство ЕС просило Норвегию снизить цены на газ, но тщетно. Сегодня норвежский министр нефти и энергетики прямо сказал, что стране все равно на энергетический кризис. 

__«Королевство не собирается снижать цены на природный газ для импортеров в странах Евросоюза__», — сказал Осланд, предвкушая, как в 2022 году страна заработает на экспорте газа €100 млрд, вместо €30 млрд годом ранее.",,,
48024,"🇺🇦🇷🇺**Российские военные уничтожили позиции ВСУ в Херсонской области**

__Видео: ____@DroneCenterDNR__

@anna_news",,,
48025,Американские ~~пиромангалы~~ бронетранспортеры М113 уже на Донбассе. https://lostarmour.info/offtopic/war/,,,
48026,МИД тролить научился?),,,
48027,"⚡️ГУР и Генштаб доложили Офису Президента, что в ближайшие 20 дней, военные части в Авдеевке могут попасть в окружение. Это на минуточку более 3.000 солдат и десятки единиц техники. 
Сейчас пытаются это не допустить. 

Кстати военный посёлок «форт» Пески потеряли, это признали даже западные спецслужбы и аналитические спутниковые агенства. Банковая от прямого ответа по этой теме уходит, считая её для себя токсичной.",,,
48028,"**В Энергодаре местные жители собирают подписи против обстрелов ЗАЭС — их обращение направят в МАГАТЭ

**Жители Энергодара собирают подписи под открытым письмом руководству МАГАТЭ. Они просят у главы организации Рафаэля Гросси потребовать у Киева прекратить обстрелы Запорожской АЭС, сообщили в администрации города.

По их словам, на самой большой атомной станции в Европе сложилась критическая ситуация из-за того, что ВСУ не прекращают обстрелы ЗАЭС. Энергодарцы просят у Гросси остановить провокации Украины и осудить действия Киева по эскалации в районе станции, а также предупредить мировое сообщество о всеобщей ответственности в случае ЧС.

Только за последние сутки, по данным Минобороны, станцию дважды [обстреливали](https://t.me/readovkanews/40796) ВСУ из крупнокалиберных орудий. Ранее из-за обстрелов в лесу возле станции начался пожар. Из-за того, что на ЗАЭС [случилось](https://t.me/readovkanews/40754) короткое замыкание, на некоторое время без света [остались](https://t.me/readovkanews/40750?single) Запорожская и Херсонская область.",,,
48029,"**ПОГИБШИЕ МЕЧТЫ **
__Кого убивают обстрелы в центре Донецка__

__💬 «Я не живу, а существую, у меня нет смысла жить. Понимаете? У тебя есть человечек, ради которого живешь, он бегает радуется, а потом...»__

25 августа Катя Кутубаева, 12-летняя балерина, должна была ехать поступать в Академию русского балета имени Вагановой. Чтобы не потерять форму, она занималась на дому, так как занятия в школе из-за боевых действия были остановлены. В тот день занятия с девочкой проводила хореограф Галина Володина, а на улице Катю встречала её бабушка.

На месте гибели девочки, бабушки и хореографа на бульваре Пушкина сейчас образовался стихийный мемориал. Цветы, игрушки, розовые пуанты на деревьях. 

Это не единственный памятник погибшим детям, появившийся за время летних каникул. До фотографии 12-летней Ники Бадиной от места, где погибла Катя, идти неспешным шагом всего 20 минут. О 10-летней Веронике Бадиной рассказывали много — девочка перенесла тяжелое заболевание крови, в лечении ей помогал фонд доктора Лизы, болезнь начала отступать. 

Девочка любила танцевать, возможно, даже педагогом стать хотела, еще ей нравились животные. Она не любила на чем-то зацикливаться, ей все вокруг нравилось. На море Ника была всего один раз и очень хотела вернуться туда снова. Но не успела.

**Хореограф с мировым именем Галина Володина, 12-летняя балерина Катя Кутубаева, 25-летняя волонтер Земфира Сулейманова… Жизнь этих людей, а еще множества других, оборвалась этим летом из-за продолжающихся боевых действий, в эпицентре которых по-прежнему остается Донецк. О том, какие **[**мечты**](https://les.media/articles/427033-pogibshie-deti-i-ikh-mechty) **были у убитых в Донецке детей, узнала **[**Кристина Мельникова**](https://t.me/barbie_at_war) **специально для «Репортёра».**

#ОбзорРепортажей
[Подписаться](https://t.me/rusrepmedia) [Связь с редакцией](https://t.me/RR_Contact_bot)",,,
48030,"Благодаря таким  моментам в очередной раз убеждаюсь, что пропаганда нацистов в Киеве не успела испортить подсознвние всех жителей. Большинство молодых и взрослых граждан все понимают и ждут русскую армию, которая продолжает идти вперед.

https://t.me/nezhurka/2518",,,
48031,"Взрыв произошел рядом с оздоровительным центром в Бердянске, ранения получил замначальника ГАИ города, сообщает местная администрация",,,
48032,"❗️**Вот такие «сюрпризы» ждали Росгвардию на чердаке одного из домов в Харьковской области. **Эти красавцы - два американских гранатомета. Об этом месте военные узнали после задержания корректировщика ВСУ, которого удалось выявить благодаря бдительности местных жителей. 

Также были найдены еще несколько тайников с иностранным оружием, украинской формой и материалами для создания взрывчатки.",,,
48033,Педалик мочит😊,,,
48034,Российские бойцы рассказали корреспонденту РИА Новости об особенностях работы с отечественным беспилотником ZALA,,,
48035,"Блубмерг сообщает, что с началом третьего квартала 2022-го года зона евро официально вступила в рецессию. Для падения от небольшого роста к рецессии потребовалось полгода ""решительных санкций против России"", которые нанесли самой Европе куда как более серьезный ущерб, нежели России. Стоит напомнить, что до начала СВО и ввода антироссийских санкций, экономисты прогнозировали небольшой рост в зоне евро, в том числе в результате ""отскока"" после ковидных пертурбаций экономики. Теперь же, на ковид ничего не спишешь, рецессия является прямым результатом политики европейских элит, которые находясь в подчинении США, примечательным образом занимаются уничтожением собственной экономики, лишая ее возможностей какого-либо роста.

Жалеть мы их конечно не будем. Впрочем, не стоит слишком уж полагаться на то, что проблемы ЕС решат наши проблемы с Украиной. Их нам надо решать самостоятельно, безотносительно того, насколько сильно будут мерзнуть в Европе предстоящей зимой. Линия ""они там замерзнут и все само собой разрешится"" столь же порочна, как и в 2015-2016 годах применительно к Украине, когда адепты Минска-2 рассказывали, что ""надо просто подождать и Украина как спелый фрукт сама упадет в руки"". Тем более пример Запада, который искренне надеялся, что санкции снесут российскую экономику и сильно напрягаться не придется, перед глазами.

 Никто таких подарков РФ делать не будет. Все что возьмем, все наше. Но это требует деятельной политики, а не ожидая подарков от оппонентов. Поэтому мы конечно еще не раз поглумимся над страданиями европейских клоунов, но у нас впереди тоже немало проблем, которые предстоит решить.",,,
48036,"**ВСУ ведут хаотичные обстрелы Горловки: два человека ранены, один из них находится в тяжелом состоянии — за его жизнь борются врачи 

**Украинские военные с самого утра обстреливают Горловку — военкор Readovka Ростислав Шорохов сообщает минимум о четырех прилетах по улице Изюмская в Центрально-Городском районе.

Двое мирных жителей — мужчина и женщина — ранены, их доставили в больницу. Мужчина находится в тяжелом состоянии, сейчас ему делают операцию. Один из снарядов попал прямо в жилой дом, в прилегающих зданиях выбиты стекла и оконные блоки, видны следы крови. 

Горловка каждый день подвергается обстрелам — вчера украинские военные[ второй ](https://t.me/readovkanews/40112)раз за месяц [обстреляли](https://t.me/readovkanews/40770) химзавод «Стирол» — в здании начался пожар, на территории ГП «Трансаммиак» сильно повредилась кровля здания.",,,
48037,"Власти освобожденных территорий Запорожской области сообщили, что в результате украинских обстрелов перебиты все линии электропередач, по которым энергия с ЗАЭС шла на Украину и теперь возможности поставлять электроэнергию с ЗАЭС на Украину нет. Это означает единоразовое сокращение общей генерации Украины на 20%. Поэтому вместо планов ""продавать электроэнергию в Европу"", марионеточному режиму придется решать вопросы поиска электроэнергии для замещения выпавших мощностей. И это даже без рассмотрения вероятности удара ВС РФ по некоторым ТЭС (в ответ на обстрелы ЗАЭС), что автоматически переведет ситуацию в энергетике Украины на грань катастрофы.",,,
48038,"❗️**В Херсоне работает ПВО — перехвачено около 20 ракет

**Как [сообщают](https://t.me/hercon_ru/2534) местные СМИ, над Херсоном уже второй раз срабатывает ПВО — по предварительным данным, перехвачено уже около 20 ракет.",,,
48039,"⚖️Преступление и наказание🗡
- Что ты хочешь сказать жителям Донбасса?
- Я сожалею.
- И всё?
- Да.

Знакомьтесь. 
Взят в плен Красовский Владимир Дмитриевич, морпех 36 бригады ВСУ. 23 года.

Подтверждён факт расстрела мирного жителя, оказавшегося вблизи военных позиций.  Хладнокровное убийство человека.

Работа главного админа в зоне СВО. 

Работайте братья ✊

🇷🇺 [Zа Други Своя](https://t.me/ZaDrugiSvoya_ZOV) 🇷🇺",,,
48040,"⚡️ЗАЭС отключена от украинской энергосистемы. Мощности переведены на Херсон, Крым, —  СМИ.",,,
48041,"**‼️🇧🇾☢️Переоборудование белорусских военных самолетов под возможность несения ядерного оружия завершено — Александр Лукашенко

****t.me/rusvesnasu**",,,
48042,"⚡️☢️**Запорожскую АЭС обстреливали из американской гаубицы М777 западнее Марганца,** российским высокоточным боеприпасом данное орудие **уничтожено,** сообщает МО РФ",,,
48043,Всегда приятно передать привет своим украинским подписчикам. Особенно когда этот привет помогают доставить ДОРОГИЕ БРАТЬЯ из Армейской Авиации.,,,
48044,"Продолжаем делиться хроникой работы пехоты группировки ""V"" во взаимодействии с танковыми подразделениями. 

После того, как по позициям ВСУ в лесопосадке отработали танки, подавив огневые точки, зачистку траншей от противника завершил десант, высадившийся с БМП.

@opersvodki",,,
48045,"Работа РЗСО Град по позициям украинских боевиков.
@Ugolok_Sitha",,,
48046,"МЫ СТОЛКНУЛИСЬ С ТАНКОМ. «ОБОЮДКА»! 

     Я разволновался лишь от того, что танкист наш, российский, воспринял столкновение близко к сердцу. 

      Конечно я его просто похлопал по плечу и пожелал боевой удачи! 
Никаких претензий к танковым войскам. 

Танки, обороты! Вперед!",,,
48047,"Лачин и Лачинский коридор перешли под контроль Азерйбайджана. Местное население покинуло свои дома. Надеюсь армяне довольны результатами свержения Саргсяна и недавней победой Пашиняна на парламентских выборах. 
Надо понимать, что это не последние территориальные потери Армении при Пашиняне, делимитация границы еще не завершена, да и от полной ликвидации НКР Азербайджан не отказывался",,,
48048,"[​](https://telegra.ph/file/a38a0aa98e646d39c4287.jpg)**Запад определился с заменой Зеленскому? **🤔

В аккурат ко Дню независимости Украины Зелебобусу прислали приветик из Германии, причем, самым болезненным для него образом. Пожалуй, впервые из всех западных СМИ **популярное немецкое издание Бильд (Bild) прямо назвало главкома ВСУ генерала Залужного следующим президентом Украины.** Ссылаясь на «многих обозревателей», значительную часть солдат и граждан Украины [«Бильд» называет Залужного героем нынешней войны](https://www.bild.de/bild-plus/politik/ausland/politik-ausland/walerij-der-starke-dieser-general-schenkt-der-ukraine-hoffnung-81096998.bild.html), спасшим Украину от неминуемого поражения в первые же дни, и выражает уверенность, что популярный в народе генерал победит Зелебобуса на ближайших президентских выборах. Отдельно в «Бильд» отметили, что #Зелебобус недоволен популярностью Залужного и слухами о его возможном участии в президентской гонке. 🤣

**Слухи о ревности Зелебобуса к популярности Залужного ходят еще с первых дней войны,** когда он запретил всем телеканалам показывать его и упоминать в связи с успехами ВСУ в первые недели боев, а также после отвода войск РФ из Киевской, Черниговской и Сумской областей, что выдавалось как огромная победа. Кроме того, Зелебобус распорядился, чтобы все неудачи на фронтах упоминались исключительно в связке с Залужным, пытаясь таким образом нивелировать его популярность.

Но тем не менее, #Залужный сейчас практически не восприимчив ни к какой чернухе, ибо сколько бы Зелебобус не пыжился, расхаживая в майке цвета хаки с облезшей бородой и в бронелифчике, пытаясь изобразить из себя героического персонажа, на фоне Залужного он, конечно же, серая мышь. **Забавно, что «Бильд» разместил фото, на котором огромный Залужный вынужден даже немного наклониться чтобы пожать руку небритому скомороху.** 🤪

Еще одним звоночком для Зельца стал [ролик с поздравлениями Залужного](https://www.youtube.com/watch?v=JHHbWyX_wlI) граждан Украины с Днем независимости, который разместили все без исключения ориентирующиеся на американское посольство СМИ. Ролик сделан довольно качественно, и над ним явно поработали политтехнологи. Залужный в нем предстает эдаким строгим, но любящим командиром с большим сердцем, в довольно скромном рабочем кабинете с кучей боевых наград произнося патриотические речи, которые перекликаются со словами простых солдат, находящихся прямо сейчас на передовой.

В общем, как я уже неоднократно говорила, **западные покровители явно устали от бесконечно ворующего пафосного скомороха,** который при этом еще и регулярно умудряется тявкать на Байдена, Шольца, Макрона и других далеко не последних лиц западного истеблишмента. Поэтому на случай, если Россия не сможет избавить уважаемых западных партнеров от Зелебобуса, то они на следующий предвыборный год предусмотрительно готовят ему замену, и Залужный тут едва ли не самый опасный конкурент кровавому скомороху из всех возможных. 🤔

★ [Канал #МОНТЯН!](https://t.me/+KZ9Qi833lHFhNjJi)
­",,,
48049,"Нandelsblatt - ""Льготный период Зеленского истек"". 

""Севгиль Мусаева, главный редактор ""Украинской правды"", обвинила главу государства в дезинформации. Зеленский был причастен к человеческим потерям из-за отсутствия подготовки к войне. Рано или поздно на эти вопросы нужно ответить""

Занимательные пошли статьи. Еще не напрямую, еще ""великий полководец"" и все такое. Но уже не тотально белой краской. Скоро и коррупцию вспомнят на полную, и убийства, и диктатуру.",,,
48050,"**ВСУ перебили последнюю ЛЭП с ЗАЭС на Украину — больше поставлять туда электричество не получится

**Власти Запорожской области заявили, что ВСУ перебили последнюю, четвертую линию электропередачи с ЗАЭС на Украину, и поэтому возможности поставлять туда электроэнергию нет. Ранее глава ВГА Энергодара [говорил,](https://t.me/readovkanews/40792) что станция, вопреки [заявлениям](https://t.me/readovkanews/40787) «Энергоатома», штатно подает энергию на территорию Украины.

Обрыв последней линии электропередачи с Запорожской АЭС произошел в результате обстрелов станции со стороны ВСУ: вчера из-за этого в лесу поблизости начался пожар, и в итоге свет [пропадал](https://t.me/readovkanews/40750?single) в Херсонской и Запорожской областях. При этом об отключении света в том же Днепропетровске сообщений не было.

Изначально сообщалось, что электричество отключилось из-за короткого замыкания и последующей работы системы [безопасности.](https://t.me/readovkanews/40754) Сейчас подача электричества с ЗАЭС на Украину не осуществляется, сказал член главного совета ВГА Запорожской области Владимир Рогов. О планах наладить поставки он не сообщил.",,,
48051,"Кстати, весьма любопытная книжечка. Оживший кошмар оппозиционера. Потому что, как выясняется, Украина готовилась к войне задолго до того, как началась СВО. 
Но ведь это другое, да? Понимать надо, да?
https://t.me/boris_rozhin/61407

Есть хорошее предложение. Тех, кто топит за ""несправедливость"", топит за Украину, топит против СВО - не надо гонять сразу по уголовкам и штрафам. Организуйте им экскурсию в Донбасс. На Аллею Ангелов свезите, покажите ДАП, Широкино, Попасную и Мариуполь. Дайте с местными поговорить. Для очистки сознания. 
Уж если потом они начнут возникать и возвращаться на прошлые позиции - то пожалуйста, это рецидив, в этом случае возможны иные меры.  

Мне в этой связи вспоминается история журналиста Андрея Бабицкого. Он начиная с первой Чечни был резко настроен против действий российских военных - даром, что долгое время был корреспондентом вражеского ""Радио Свобода"". Однако Крым и события в Донбассе отозвались в душе Бабицкого, он поддержал решения крымчан и волю Донбасса, даже получил гражданство ДНР. И умер Бабицкий в Донецке совсем недавно, в апреле 2022 -  полностью искупив свои прошлые деяния и отказавшись от заблуждений из разряда демшизы.

А новым ""захистникам"" Украины стоит почитать книжечку-памятику от ВСУ. А потом приправить это [""Белой книгой""](https://sledcom.ru/upload/site1/document_file/BELAYa_KNIGA_russkaya.pdf) - чтобы на многие вещи открылись глаза",,,
